30016001;30;16;1;ES0651A;CCAA Murcia;ALUMBRES;3/1/1985;;37.6033;-0.9133;60;MURCIA (REGIÓN DE);MURCIA;CARTAGENA;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;UNKNOWN
30016018;30;16;18;ES1423A;CCAA Murcia;LA ALJORRA;7/10/1995;;37.69361;-1.06472;80;MURCIA (REGIÓN DE);MURCIA;CARTAGENA;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;C/ VASCO DE GAMA
30016020;30;16;20;ES1921A;CCAA Murcia;MOMPEAN;8/3/2005;;37.60306;-0.97528;10;MURCIA (REGIÓN DE);MURCIA;CARTAGENA;FONDO;URBANA;;UF;RESIDENCIAL;C\MOMPEAN
30016021;30;16;21;ES2007A;CCAA Murcia;VALLE;12/31/2010;;37.57444;-0.92667;10;MURCIA (REGIÓN DE);MURCIA;CARTAGENA;INDUSTRIAL;SUBURBANA;;SI;INDUSTRIAL;TERMINAL DE MERCANCIAS DE ADIF (ANTIGUA RENFE)
30024002;30;24;2;ES1569A;CCAA Murcia;LORCA;7/1/1998;;37.68889;-1.70111;340;MURCIA (REGIÓN DE);MURCIA;LORCA;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;DIPUTACIÓN DE BARRANCO HONDO
30030007;30;30;7;ES1633A;CCAA Murcia;SAN BASILIO;5/21/2002;;37.99361;-1.14472;40;MURCIA (REGIÓN DE);MURCIA;MURCIA;TRAFICO;SUBURBANA;;ST;DESCONOCIDO;UNKNOWN
31010001;31;10;1;ES1749A;CCAA Navarra;ALSASUA;7/1/2001;;42.8981;-2.1731;530;NAVARRA (COMUNIDAD FORAL);NAVARRA;ALTSASU/ALSASUA;FONDO;SUBURBANA;;SF;RESIDENCIAL/INDUSTRIAL;COLEGIO ZELANDI
31107001;31;107;1;ES1662A;CCAA Navarra;FUNES;1/1/2003;;42.3083;-1.8083;460;NAVARRA (COMUNIDAD FORAL);NAVARRA;FUNES;INDUSTRIAL;RURAL;CERCA DE UNA CIUDAD;RI;AGRICOLA;PORTAGADA
31149002;31;149;2;ES2068A;CCAA Navarra;LEITZA;12/1/2015;;43.0819;-1.9127;473;NAVARRA (COMUNIDAD FORAL);NAVARRA;LEITZA;FONDO;SUBURBANA;;SF;RESIDENCIAL/INDUSTRIAL/NATURALEZA;AMAZABAL S/N
31191001;31;191;1;ES2082A;CCAA Navarra;OLITE;4/1/2009;;42.4896;-1.65583;389;NAVARRA (COMUNIDAD FORAL);NAVARRA;OLITE;FONDO;SUBURBANA;CERCA DE UNA CIUDAD;SF;RESIDENCIAL/AGRICOLA;ESTACION DE VITICULTURA Y ENOLOGIA DE NAVARRA
31201012;31;201;12;ES1472A;CCAA Navarra;ITURRAMA;6/13/1997;;42.80722;-1.65139;449;NAVARRA (COMUNIDAD FORAL);NAVARRA;PAMPLONA/IRUÑA;FONDO;URBANA;;UF;RESIDENCIAL/COMERCIAL;BULEVAR ITURRAMA
31201013;31;201;13;ES1740A;CCAA Navarra;PLAZA DE LA CRUZ;4/1/2000;;42.81222;-1.64;455;NAVARRA (COMUNIDAD FORAL);NAVARRA;PAMPLONA/IRUÑA;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;C/  SANGÜESA
31201014;31;201;14;ES1747A;CCAA Navarra;ROTXAPEA;8/1/2002;;42.82694;-1.64944;418;NAVARRA (COMUNIDAD FORAL);NAVARRA;PAMPLONA/IRUÑA;FONDO;URBANA;;UF;RESIDENCIAL/COMERCIAL;C/ JUSLARROCHA
31201015;31;201;15;ES2108A;CCAA Navarra;FELISA MUNARRIZ;9/18/2020;;42.808;-1.6428;444;NAVARRA (COMUNIDAD FORAL);NAVARRA;PAMPLONA/IRUÑA;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;PLAZA FELIZ MUNARRIZ S/N
31216001;31;216;1;ES1755A;CCAA Navarra;SANGUESA;7/1/2001;;42.58056;-1.2825;397;NAVARRA (COMUNIDAD FORAL);NAVARRA;SANGÜESA/ZANGOZA;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/INDUSTRIAL;CENTRAL HIDROELECTRICA
31232002;31;232;2;ES1661A;CCAA Navarra;TUDELA;1/1/2003;;42.0747;-1.6269;383;NAVARRA (COMUNIDAD FORAL);NAVARRA;TUDELA;INDUSTRIAL;RURAL;CERCA DE UNA CIUDAD;RI;INDUSTRIAL/AGRICOLA;MONTE CANRASO
31232003;31;232;3;ES2094A;CCAA Navarra;TUDELA II;1/1/2019;;42.0615;-1.5993;262;NAVARRA (COMUNIDAD FORAL);NAVARRA;TUDELA;FONDO;URBANA;;UF;RESIDENCIAL/COMERCIAL/INDUSTRIAL;C/ Fernando Remacha
32032001;32;32;1;ES2085A;CCAA Galicia;XINZO DE LIMIA;1/1/2018;;42.0607;-7.7299;620;GALICIA;OURENSE;XINZO DE LIMIA;TRAFICO;SUBURBANA;;ST;RESIDENCIAL/COMERCIAL;Parque Río Lima
32039001;32;39;1;ES2014A;CCAA Galicia;LAZA;12/31/2010;;42.0616;-7.4089;760;GALICIA;OURENSE;LAZA;FONDO;RURAL;REGIONAL;RF;NATURALEZA;AS EIRAS, S/N
32054004;32;54;4;ES1096A;CCAA Galicia;GOMEZ FRANQUEIRA;1/1/1989;;42.353;-7.8779;132;GALICIA;OURENSE;OURENSE;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;C/ GOMEZ FRANQUEIRA, S/N
33004020;33;4;20;ES0879A;CCAA Asturias;LLARANES;9/1/1988;;43.5503;-5.8989;8;ASTURIAS (PRINCIPADO DE);ASTURIAS;AVILÉS;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/INDUSTRIAL;C/. RÍO CARES
33004021;33;4;21;ES0880A;CCAA Asturias;LLANOPONTE;9/1/1988;;43.5512;-5.9197;6;ASTURIAS (PRINCIPADO DE);ASTURIAS;AVILÉS;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;Avda. Cervantes esquina C/ Molinos
33004048;33;4;48;ES1320A;CCAA Asturias;MATADERO;3/18/1993;;43.5792;-5.9273;6;ASTURIAS (PRINCIPADO DE);ASTURIAS;AVILÉS;INDUSTRIAL;SUBURBANA;;SI;INDUSTRIAL;LAS AROBIAS. SAN JUÁN DE NIEVA
33004049;33;4;49;ES1424A;CCAA Asturias;PLAZA DE LA GUITARRA;7/1/1995;;43.5589;-5.9275;12;ASTURIAS (PRINCIPADO DE);ASTURIAS;AVILÉS;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;PLAZA DE LA GUITARRA
33004052;33;4;52;ES2054A;CCAA Asturias;SALINAS;1/1/2014;;43.5705;-5.9583;8;ASTURIAS (PRINCIPADO DE);ASTURIAS;AVILÉS;FONDO;SUBURBANA;;SF;RESIDENCIAL/INDUSTRIAL;C/ EL AGÜIL
33011001;33;11;1;ES1432A;CCAA Asturias;CANGAS DEL NARCEA;11/1/1995;;43.1788;-6.5527;363;ASTURIAS (PRINCIPADO DE);ASTURIAS;CANGAS DEL NARCEA;FONDO;SUBURBANA;;SF;RESIDENCIAL/COMERCIAL/NATURALEZA;C/ LA ESPERANZA, S/N
33024023;33;24;23;ES1270A;CCAA Asturias;HERMANOS FELGUEROSO;9/1/1992;;43.5352;-5.6583;18;ASTURIAS (PRINCIPADO DE);ASTURIAS;GIJÓN;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;AV. HERMANOS FELGUEROSO, S/N
33024024;33;24;24;ES1271A;CCAA Asturias;ARGENTINA;9/1/1992;;43.5388;-5.6989;19;ASTURIAS (PRINCIPADO DE);ASTURIAS;GIJÓN;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;AV. ARGENTINA, S/N
33024025;33;24;25;ES1272A;CCAA Asturias;CONSTITUCIÓN;9/1/1992;;43.5299;-5.6735;29;ASTURIAS (PRINCIPADO DE);ASTURIAS;GIJÓN;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;AV. DE LA CONSTITUCIÓN, S/N
33024027;33;24;27;ES1358A;CCAA Asturias;AVENIDA DE CASTILLA;12/1/1992;;43.5378;-5.6461;19;ASTURIAS (PRINCIPADO DE);ASTURIAS;GIJÓN;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;C/ TORCUATO FERNÁNDEZ MIRANDA - AVDA. CASTILLA
33024031;33;24;31;ES1974A;CCAA Asturias;MONTEVIL;4/27/2010;;43.5166;-5.6707;51;ASTURIAS (PRINCIPADO DE);ASTURIAS;GIJÓN;FONDO;URBANA;;UF;RESIDENCIAL;CAMINO DE LOS CALEROS 13
33024032;33;24;32;ES2069A;CCAA Asturias;SANTA BÁRBARA;1/1/2016;;43.5229;-5.6895;40;ASTURIAS (PRINCIPADO DE);ASTURIAS;GIJÓN;FONDO;SUBURBANA;;SF;RESIDENCIAL;
33031029;33;31;29;ES0824A;CCAA Asturias;MERIÑÁN;1/1/1988;;43.3069;-5.7057;218;ASTURIAS (PRINCIPADO DE);ASTURIAS;LANGREO;INDUSTRIAL;SUBURBANA;CERCA DE UNA CIUDAD;SI;NATURALEZA;MERIÑÁN
33031030;33;31;30;ES0825A;CCAA Asturias;LA FELGUERA;1/1/1988;;43.3067;-5.6897;206;ASTURIAS (PRINCIPADO DE);ASTURIAS;LANGREO;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;C/ CELESTINO CABEZA, S/N
33031032;33;31;32;ES1353A;CCAA Asturias;SAMA I;1/1/1994;;43.2941;-5.6796;216;ASTURIAS (PRINCIPADO DE);ASTURIAS;LANGREO;FONDO;URBANA;;UF;RESIDENCIAL/COMERCIAL;PLAZA SHULTZ
33036999;33;36;999;ES0008R;EMEP/VAG/CAMP;NIEMBRO;9/1/1998;;43.43917;-4.85;134;ASTURIAS (PRINCIPADO DE);ASTURIAS;LLANES;FONDO;RURAL;REMOTA;RFREM;NATURALEZA;ALTIPLANICIE DEL VIVERO
33037012;33;37;12;ES1651A;CCAA Asturias;JARDINES DE JUAN XXIII;2/13/2003;;43.2561;-5.7759;205;ASTURIAS (PRINCIPADO DE);ASTURIAS;MIERES;TRAFICO;URBANA;;UT;PARQUE;C/ NUMA GUILHOU, S/N
33044029;33;44;29;ES1268A;CCAA Asturias;PLAZA DE TOROS;9/1/1992;;43.3583;-5.8664;267;ASTURIAS (PRINCIPADO DE);ASTURIAS;OVIEDO;TRAFICO;URBANA;;UT;PARQUE;C/ CELESTINO VILLAMIL, S/N
33044030;33;44;30;ES1269A;CCAA Asturias;PALACIO DE DEPORTES;9/1/1992;;43.3665;-5.833;180;ASTURIAS (PRINCIPADO DE);ASTURIAS;OVIEDO;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;PALACIO DE DEPORTES
33044032;33;44;32;ES1572A;CCAA Asturias;PURIFICACIÓN TOMÁS;3/15/2000;;43.3727;-5.8728;276;ASTURIAS (PRINCIPADO DE);ASTURIAS;OVIEDO;FONDO;URBANA;;UF;PARQUE;PARQUE DE PURIFICACIÓN TOMÁS
33044033;33;44;33;ES2075A;CCAA Asturias;TRUBIA PISCINAS;6/17/2016;;43.3457;-5.9697;89;ASTURIAS (PRINCIPADO DE);ASTURIAS;OVIEDO;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/COMERCIAL;Piscina Municipal. El Bosque, s/n. Trubia
33060003;33;60;3;ES1433A;CCAA Asturias;BLIMEA;12/1/1995;;43.2757;-5.596;262;ASTURIAS (PRINCIPADO DE);ASTURIAS;SAN MARTÍN DEL REY AURELIO;FONDO;SUBURBANA;;SF;PARQUE;EL FLORÁN
33066004;33;66;4;ES2051A;CCAA Asturias;LUGONES INSTITUTO;1/1/2014;;43.4015;-5.8028;170;ASTURIAS (PRINCIPADO DE);ASTURIAS;SIERO;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/AGRICOLA;C/ LEOPOLDO LUGONES
33068001;33;68;1;ES2083A;CCAA Asturias;SOMIEDO;1/1/2018;;43.0696;-6.1926;1253;ASTURIAS (PRINCIPADO DE);ASTURIAS;SOMIEDO;FONDO;RURAL;REMOTA;RFREM;NATURALEZA;
34023003;34;23;3;ES1832A;CCAA Castilla y León;CEMENTOS PORTLAND 1;1/1/2006;;41.93278;-4.47;721;CASTILLA Y LEÓN;PALENCIA;VENTA DE BAÑOS;INDUSTRIAL;RURAL;CERCA DE UNA CIUDAD;RI;INDUSTRIAL;
34023004;34;23;4;ES1833A;CCAA Castilla y León;CEMENTOS PORTLAND 2;1/1/2006;;41.94806;-4.46583;732;CASTILLA Y LEÓN;PALENCIA;VENTA DE BAÑOS;INDUSTRIAL;RURAL;CERCA DE UNA CIUDAD;RI;INDUSTRIAL;
34080004;34;80;4;ES1287A;CCAA Castilla y León;GUARDO;1/1/1993;;42.79528;-4.84083;1120;CASTILLA Y LEÓN;PALENCIA;GUARDO;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/INDUSTRIAL;C/ RÍO EBRO
34120008;34;120;8;ES1922A;CCAA Castilla y León;PALENCIA 3;3/6/2009;;42.01944;-4.53833;953;CASTILLA Y LEÓN;PALENCIA;PALENCIA;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL/INDUSTRIAL;PARQUE DE LA CARCAVILLA
34214001;34;214;1;ES0365A;CCAA Castilla y León;VILLALBA DE GUARDO;1/1/1982;;42.70361;-4.82722;1050;CASTILLA Y LEÓN;PALENCIA;VILLALBA DE GUARDO;INDUSTRIAL;RURAL;;RI;NATURALEZA;DENTRO DE LA CENTRAL HIDRÁULICA DE VILLALBA
34225001;34;225;1;ES1298A;CCAA Castilla y León;RENAULT 4;11/1/1994;;41.9614;-4.4944;734;CASTILLA Y LEÓN;PALENCIA;VILLAMURIEL DE CERRATO;INDUSTRIAL;SUBURBANA;;SI;INDUSTRIAL;FASA
35002001;35;2;1;ES1745A;CCAA Islas Canarias;AGÜIMES;6/15/1993;;27.89764;-15.44503;265;CANARIAS;PALMAS (LAS);AGÜIMES;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;AVDA HERMANOS LA SALLE. (IES JOAQUÍN ARTILES)
35002002;35;2;2;ES1744A;CCAA Islas Canarias;ARINAGA;6/15/1993;10/14/2020;27.8691;-15.3872;23;CANARIAS;PALMAS (LAS);AGÜIMES;INDUSTRIAL;RURAL;REGIONAL;RI;AGRICOLA/NATURALEZA;CENTRO DE MENORES. PLAYA DEL CABRÓN.
35004001;35;4;1;ES1863A;CCAA Islas Canarias;ARRECIFE;5/10/2003;;28.97699;-13.54758;44;CANARIAS;PALMAS (LAS);ARRECIFE;INDUSTRIAL;URBANA;;UI;RESIDENCIAL;C/ FASNIA (PRÓXIMA A CALLE SAN JUAN DE LA CRUZ)
35004002;35;4;2;ES1955A;CCAA Islas Canarias;CIUDAD DEPORTIVA-ARRECIFE;11/12/2008;;28.96787;-13.55586;22;CANARIAS;PALMAS (LAS);ARRECIFE;FONDO;URBANA;;UF;RESIDENCIAL/COMERCIAL;AVDA. ALCALDE GINÉS DE LA HOZ
35006001;35;6;1;ES1952A;CCAA Islas Canarias;POLIDEPORTIVO AFONSO-ARUCAS;12/30/2009;;28.11127;-15.52092;226;CANARIAS;PALMAS (LAS);ARUCAS;FONDO;SUBURBANA;;SF;RESIDENCIAL/AGRICOLA;COMPLEJO DEPORTIVO AFONSO MORENO
35016010;35;16;10;ES0873A;CCAA Islas Canarias;JINÁMAR III FASE;2/22/1988;;28.03512;-15.41631;53;CANARIAS;PALMAS (LAS);PALMAS DE GRAN CANARIA (LAS);INDUSTRIAL;URBANA;;UI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;AVDA JOAN Y VICTOR JARA, FRENTE A URBANIZACIÓN JINÁMAR 3ª FASE
35016011;35;16;11;ES1451A;CCAA Islas Canarias;NÉSTOR ÁLAMO;9/2/1996;;28.03156;-15.40914;33;CANARIAS;PALMAS (LAS);PALMAS DE GRAN CANARIA (LAS);INDUSTRIAL;URBANA;;UI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;AVDA JOAN Y VICTOS JARA (CP NÉSTOR ÁLAMO)
35016012;35;16;12;ES1573A;CCAA Islas Canarias;MERCADO CENTRAL;10/26/1999;;28.13373;-15.43282;11;CANARIAS;PALMAS (LAS);PALMAS DE GRAN CANARIA (LAS);TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL;C/ GALICIA (MERCADO CENTRAL)
35016014;35;16;14;ES2097A;CCAA Islas Canarias;SAN NICOLÁS;1/1/2019;;28.1033;-15.4228;115;CANARIAS;PALMAS (LAS);PALMAS DE GRAN CANARIA (LAS);FONDO;URBANA;;UF;RESIDENCIAL/COMERCIAL;Calle Real del Castillo 152
35017001;35;17;1;ES1865A;CCAA Islas Canarias;CENTRO DE ARTE JUAN ISMAEL;5/1/2006;;28.50026;-13.8524;20;CANARIAS;PALMAS (LAS);PUERTO DEL ROSARIO;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/INDUSTRIAL;C/ ALMIRANTE LALLERMAND, 30 (CENTRO DE ARTE JUAN ISMAEL-SOBRE AZOTEA)
35017002;35;17;2;ES1866A;CCAA Islas Canarias;PARQUE DE LA PIEDRA;5/1/2006;;28.50276;-13.8537;15;CANARIAS;PALMAS (LAS);PUERTO DEL ROSARIO;INDUSTRIAL;URBANA;;UI;PARQUE;PARQUE DE LA PIEDRA S/N
35017003;35;17;3;ES1978A;CCAA Islas Canarias;CASA PALACIO-PUERTO DEL ROSARIO;1/18/2010;;28.49838;-13.86083;23;CANARIAS;PALMAS (LAS);PUERTO DEL ROSARIO;FONDO;URBANA;;UF;RESIDENCIAL/COMERCIAL;CALLE PRIMERO DE MAYO (CASA PALACIO, CABILDO DE FUERTEVENTURA)
35017004;35;17;4;ES2002A;CCAA Islas Canarias;TEFÍA-PUERTO DEL ROSARIO;4/14/2011;;28.52722;-14.00444;160;CANARIAS;PALMAS (LAS);PUERTO DEL ROSARIO;FONDO;RURAL;REGIONAL;RF;NATURALEZA;FINCA CAMPAMENTO DE TEFÍA
35017005;35;17;5;ES2025A;CCAA Islas Canarias;EL CHARCO-PTO DEL ROSARIO;3/6/2012;;28.50616;-13.84898;15;CANARIAS;PALMAS (LAS);PUERTO DEL ROSARIO;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;INSTALACIONES DEPORTIVAS EL CHARCO, CALLE LA PESCA, PTO DEL ROSARIO 
35019001;35;19;1;ES1742A;CCAA Islas Canarias;SAN AGUSTÍN;6/12/1993;;27.7726;-15.54188;15;CANARIAS;PALMAS (LAS);SAN BARTOLOMÉ DE TIRAJANA;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL/INDUSTRIAL;GC - 500 (FRENTE A CLÍNICA ROCA)
35019002;35;19;2;ES1741A;CCAA Islas Canarias;PLAYA DEL INGLÉS;6/12/1993;;27.76365;-15.56385;17;CANARIAS;PALMAS (LAS);SAN BARTOLOMÉ DE TIRAJANA;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL/INDUSTRIAL;ESQ. AVDA DE TENERIFE, C/ DE LA ESTRELLA
35019004;35;19;4;ES1763A;CCAA Islas Canarias;CASTILLO DEL ROMERAL;6/15/1993;;27.80128;-15.46116;13;CANARIAS;PALMAS (LAS);SAN BARTOLOMÉ DE TIRAJANA;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/INDUSTRIAL;C/ VERTEGUI. CP PANCHO GUERRA 
35024001;35;24;1;ES1864A;CCAA Islas Canarias;COSTA TEGUISE;5/10/2003;;28.99031;-13.51655;36;CANARIAS;PALMAS (LAS);TEGUISE;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/INDUSTRIAL;C EL TENDERETE ESQ C/ EL TIMPLE
35024002;35;24;2;ES2080A;CCAA Islas Canarias;Las Caletas-Teguise;5/1/2016;;28.98287;-13.51403;10;CANARIAS;PALMAS (LAS);TEGUISE;TRAFICO;SUBURBANA;;ST;RESIDENCIAL/INDUSTRIAL;Calle El Cactus 8, Teguise, 35508
35026001;35;26;1;ES0886A;CCAA Islas Canarias;PEDRO LEZCANO;1/15/1988;;28.02985;-15.41609;90;CANARIAS;PALMAS (LAS);TELDE;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;C/ TAMARA. C.P. PEDRO LEZCANO
35026003;35;26;3;ES1919A;CCAA Islas Canarias;PARQUE DE SAN JUAN-TELDE;1/23/2008;;28.00365;-15.41185;113;CANARIAS;PALMAS (LAS);TELDE;FONDO;URBANA;;UF;PARQUE;PARQUE DE SAN JUAN S/N-TELDE
35026004;35;26;4;ES2004A;CCAA Islas Canarias;LA LOMA-TELDE;1/1/2011;;28.02632;-15.41466;115;CANARIAS;PALMAS (LAS);TELDE;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/INDUSTRIAL;LOMO LAS BRUJAS S/N
36024001;36;24;1;ES2084A;CCAA Galicia;LALÍN;1/1/2018;;42.6563;-8.1071;600;GALICIA;PONTEVEDRA;LALÍN;FONDO;SUBURBANA;CERCA DE UNA CIUDAD;SF;RESIDENCIAL/COMERCIAL;RAL VIAL 5, S, UE, LO
36038008;36;38;8;ES1366A;CCAA Galicia;AREEIRO;1/1/1994;;42.4047;-8.6703;40;GALICIA;PONTEVEDRA;PONTEVEDRA;INDUSTRIAL;RURAL;CERCA DE UNA CIUDAD;RI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;ESTACIÓN FITOPATOLÓGICA DE AREEIRO (LOURIZÁN)
36038010;36;38;10;ES2061A;CCAA Galicia;CAMPOLONGO;1/1/2015;;42.42593;-8.644;15;GALICIA;PONTEVEDRA;PONTEVEDRA;TRAFICO;URBANA;DESCONOCIDO;UT;RESIDENCIAL/COMERCIAL;Calle Iglesia Villaverde
36041001;36;41;1;ES0961A;CCAA Galicia;CAMPELO;1/1/1990;;42.4275;-8.6769;20;GALICIA;PONTEVEDRA;POIO;INDUSTRIAL;RURAL;CERCA DE UNA CIUDAD;RI;AGRICOLA/NATURALEZA;COLEGIO PÚBLICO DE CAMPELO
36042001;36;42;1;ES2015A;CCAA Galicia;PONTEAREAS;12/31/2010;;42.1814;-8.5239;42;GALICIA;PONTEVEDRA;PONTEAREAS;FONDO;SUBURBANA;DESCONOCIDO;SF;INDUSTRIAL;CIFP "A GRANXA", ESTRADA VIGO-OURENSE (N-120, KM 646). AREAS S/N
36057019;36;57;19;ES1137A;CCAA Galicia;ARENAL;6/1/1991;;42.219;-8.7421;53;GALICIA;PONTEVEDRA;VIGO;TRAFICO;URBANA;;UT;RESIDENCIAL/COMERCIAL/INDUSTRIAL;C/ ARENAL, S/N
36057021;36;57;21;ES1440A;CCAA Galicia;ESTACION 1 (ESTE);10/1/1995;;42.21028;-8.73694;12;GALICIA;PONTEVEDRA;VIGO;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;AVDA. CITROËN, 315
36057022;36;57;22;ES1439A;CCAA Galicia;ESTACION 2 (OESTE);10/1/1995;;42.2029;-8.747;26;GALICIA;PONTEVEDRA;VIGO;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/COMERCIAL/INDUSTRIAL;AVENIDA ALCALDE PORTANET
36057026;36;57;26;ES2063A;CCAA Galicia;LOPE DE VEGA;1/1/2015;;42.2224;-8.7111;30;GALICIA;PONTEVEDRA;VIGO;TRAFICO;URBANA;;UT;RESIDENCIAL;Instituto Lope de Vega
37177001;37;177;1;ES1990A;CCAA Castilla y León;EL MAILLO;7/1/2010;;40.56972;-6.22389;985;CASTILLA Y LEÓN;SALAMANCA;MAÍLLO (EL);FONDO;RURAL;REGIONAL;RF;NATURALEZA;HELIPUERTO DE EL MAILLO
37274010;37;274;10;ES1618A;CCAA Castilla y León;SALAMANCA 5;1/1/2002;;40.97917;-5.66528;797;CASTILLA Y LEÓN;SALAMANCA;SALAMANCA;TRAFICO;URBANA;;UT;RESIDENCIAL;BARRIO DE LA BAÑEZA
37274011;37;274;11;ES1889A;CCAA Castilla y León;SALAMANCA 6;12/21/2006;;40.96083;-5.63972;743;CASTILLA Y LEÓN;SALAMANCA;SALAMANCA;FONDO;SUBURBANA;;SF;RESIDENCIAL;ALDEHUELA DE LOS GUZMANES
38004001;38;4;1;ES1920A;CCAA Islas Canarias;LA HIDALGA-ARAFO;1/24/2008;;28.33722;-16.39972;275;CANARIAS;SANTA CRUZ DE TENERIFE;ARAFO;FONDO;SUBURBANA;;SF;AGRICOLA;CAMINO LA CHOZA S/N
38005001;38;5;1;ES1769A;CCAA Islas Canarias;SAN MIGUEL DE TAJAO;10/1/1994;;28.11137;-16.47163;30;CANARIAS;SANTA CRUZ DE TENERIFE;ARICO;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL;TF-632
38006001;38;6;1;ES1768A;CCAA Islas Canarias;GALLETAS;10/1/1994;;28.00774;-16.65591;3;CANARIAS;SANTA CRUZ DE TENERIFE;ARONA;FONDO;URBANA;;UF;RESIDENCIAL/COMERCIAL;COLEGIO LUIS ALVAREZ CRUZ (INMEDIACIONES C/ VILLAMAR)
38006002;38;6;2;ES1767A;CCAA Islas Canarias;BUZANADA;10/1/1994;;28.07255;-16.65302;308;CANARIAS;SANTA CRUZ DE TENERIFE;ARONA;FONDO;SUBURBANA;;SF;RESIDENCIAL;C/ ADOBE (COLEGIO LA BUZANADA)
38006003;38;6;3;ES1766A;CCAA Islas Canarias;EL RÍO;10/1/1994;;28.14509;-16.52369;500;CANARIAS;SANTA CRUZ DE TENERIFE;ARONA;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/AGRICOLA;C/ SAN BARTOLOMÉ SN (PRRÓXIMO A TF 28)
38008001;38;8;1;ES1979A;CCAA Islas Canarias;LA GRAMA-BREÑA ALTA;5/1/2010;;28.66771;-17.77555;245;CANARIAS;SANTA CRUZ DE TENERIFE;BREÑA ALTA;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL;C/ CASSIOPEA S/N
38009001;38;9;1;ES1956A;CCAA Islas Canarias;SAN ANTONIO-BREÑA BAJA;1/18/2010;;28.6454;-17.77155;208;CANARIAS;SANTA CRUZ DE TENERIFE;BREÑA BAJA;FONDO;SUBURBANA;;SF;RESIDENCIAL/AGRICOLA;C/ CUESTA DE SAN JOSÉ S/N. SAN ANTONIO
38011004;38;11;4;ES1756A;CCAA Islas Canarias;CALETILLA;7/15/1988;;28.37671;-16.36193;24;CANARIAS;SANTA CRUZ DE TENERIFE;CANDELARIA;INDUSTRIAL;URBANA;;UI;RESIDENCIAL/INDUSTRIAL;C/ FAYNA ESQ AVDA MARÍTIMA
38011005;38;11;5;ES1764A;CCAA Islas Canarias;IGUESTE;10/15/1988;;28.38054;-16.37199;215;CANARIAS;SANTA CRUZ DE TENERIFE;CANDELARIA;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/INDUSTRIAL;TF - 252. CENTRO DE SALUD
38011006;38;11;6;ES1772A;CCAA Islas Canarias;BARRANCO HONDO;10/15/1988;;28.39341;-16.3581;396;CANARIAS;SANTA CRUZ DE TENERIFE;CANDELARIA;INDUSTRIAL;SUBURBANA;;SI;RESIDENCIAL/INDUSTRIAL;TF - 254. C/ EL TOSTÓN.
